Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3O6T48FFY3GVA0X49PAQ2I90GJ92TY,2019-12-01 01:42:43 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32ZKVD547FNR555D3GX7V5E4CDSB35
3STG7YSU2ZR0MF97W3WD1BNZ07ICWY,2019-12-01 01:42:43 -0800,2019-12-01 06:24:31 -0800,AssignmentPayment,,A3VIDSSJ4J4M80,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32Z9ZLUT1LKQI71LM6RV5JFD2HXOHX
392W9R5GF1RGR68YPC22YQJFRP68HX,2019-12-01 01:42:43 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32Z9ZLUT1LKQI71LM6RV5JFD2HXOHX
32P4ID9DFJVKNR384C6KFKLZ3C8SZY,2019-12-01 01:42:43 -0800,2019-12-01 08:10:25 -0800,AssignmentPayment,,A3PQVDFT21IISU,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SVAV9L3F9MMV0LX2XB0UUYUVA3A5
3JJVITN45NQAEOWM2EUV84P7YBEOKK,2019-12-01 01:42:43 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SVAV9L3F9MMV0LX2XB0UUYUVA3A5
32MJ60TY2RRVIW3T3UIZIZ5OVCAXS6,2019-12-01 01:42:43 -0800,2019-12-01 06:20:32 -0800,AssignmentPayment,,A101U3FTZYY87V,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SVAV9L3F9MMV0LX2XB0UUYUVIA3K
3RAQ50SQ140IDAVK6EU7Y104DAYTDY,2019-12-01 01:42:43 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SVAV9L3F9MMV0LX2XB0UUYUVIA3K
33ZL5B7IAIR0U2NYT19I1RNE6KN69B,2019-12-01 01:42:43 -0800,2019-12-01 07:49:42 -0800,AssignmentPayment,,A3YP2RNFZ1PQP,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SVAV9L3F9MMV0LX2XB0UUYUV83A3
3XXOIYEYC8H3LSUXQQ0M2VLX7R31U8,2019-12-01 01:42:43 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SVAV9L3F9MMV0LX2XB0UUYUV83A3
3FHQY6NSXINKU05VC416BH2HY8F1M8,2019-12-01 01:42:43 -0800,2019-12-01 07:56:53 -0800,AssignmentPayment,,A2W6JM5DP6PC93,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SCWG5HIH4S6IT55ND6XSVD38B6PT
3WJA17W2EU49DI3UKBSINCBE4VKX7T,2019-12-01 01:42:43 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32SCWG5HIH4S6IT55ND6XSVD38B6PT
3PM52XX0KVL8NIAGNQPL36EPH4V8NZ,2019-12-01 01:42:43 -0800,2019-12-01 06:50:47 -0800,AssignmentPayment,,A3PGUPNMOU5BPW,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,333U7HK6I9FV5G5MKXG062JTBVRDJR
3XE0IXEMGHQMFUK3A5IJ41ABMKM489,2019-12-01 01:42:44 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,333U7HK6I9FV5G5MKXG062JTBVRDJR
3Z1NETSS0TGJMJV0SKQLYRUQUR3ASH,2019-12-01 01:42:43 -0800,2019-12-01 07:52:14 -0800,AssignmentPayment,,A1HDD2B9I6D33I,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32VNZTT0A74Z3856ZROG5PBE8ZR4RW
36DK1X7U9XZCBCK8A1MENR8QT2P6D2,2019-12-01 01:42:43 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,32VNZTT0A74Z3856ZROG5PBE8ZR4RW
3T1E1WW3E4NX3LB84HSA30YU7DO7AP,2019-12-01 01:42:44 -0800,2019-12-01 05:31:47 -0800,AssignmentPayment,,A2U0JT7TSIIXPS,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,336KAV9KYQSYXV2598XMK67DR89Y2V
3U1JS8I0AGWANS1TEKA530XLD4P2VE,2019-12-01 01:42:44 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,336KAV9KYQSYXV2598XMK67DR89Y2V
3GTJSA5AHCJ4BK47B4E1M88FBFICYX,2019-12-01 01:42:44 -0800,2019-12-01 06:11:06 -0800,AssignmentPayment,,A1BTS5I89BDTX3,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33CID57104T3IERPUTM198A9O7D3LR
3DGFXKKDDL5CIC3ODC5NA3ZU4HA8J2,2019-12-01 01:42:44 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33CID57104T3IERPUTM198A9O7D3LR
32P44CXKE4AO7VVFL12IXVX9SG9T1Z,2019-12-01 01:42:44 -0800,2019-12-01 06:59:11 -0800,AssignmentPayment,,A2X4VVIXBI0HFP,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33F859I566D6ZDCCI1M9ZZFEVIAHBI
37CAFR7I1EW54CWPNQ7BNHHBNG9OMP,2019-12-01 01:42:44 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33F859I566D6ZDCCI1M9ZZFEVIAHBI
3TSEWOT1N34BX9VXSZDZX0NCG9VXUM,2019-12-01 01:42:44 -0800,2019-12-01 09:05:27 -0800,AssignmentPayment,,A2G92T4A1U377C,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33JKGHPFYCUUS02KCO7VIZN4TTNNMM
3UO5S469PXFFBU9GXKPXM13PPNETF9,2019-12-01 01:42:45 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33JKGHPFYCUUS02KCO7VIZN4TTNNMM
3A6HFELXXM5JIV2VRLNESXI4UKQ6BL,2019-12-01 01:42:44 -0800,2019-12-01 07:17:37 -0800,AssignmentPayment,,A3J37RP5AZDACH,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33CID57104T3IERPUTM198A9O763LK
3SNCI1ZAPOWGDWJ2LQFNKJ6US7E1W7,2019-12-01 01:42:44 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33CID57104T3IERPUTM198A9O763LK
36GKTT81B5TCXS0F5HEKNN64X526DS,2019-12-01 01:42:44 -0800,2019-12-01 09:03:55 -0800,AssignmentPayment,,A3IDG9C18BCATK,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33CID57104T3IERPUTM198A9O773LL
3GNF3DCQ41OK21E20RXB5GRA3FE1Y6,2019-12-01 01:42:44 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33CID57104T3IERPUTM198A9O773LL
3UEOIKJJ3DD8U3Q7PKGJ3LRMT8U1ON,2019-12-01 01:42:44 -0800,2019-12-01 06:45:48 -0800,AssignmentPayment,,A3NQ4ZG8PEN9X4,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33ISQZVXPPMYSAT2A943ZSOG0BACCG
3KCH8365S9RDR1RNZ8Q2182KZL8X95,2019-12-01 01:42:44 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33ISQZVXPPMYSAT2A943ZSOG0BACCG
3Q7I4HSVL5TZ1WN4HPLLDSCEFOOAUX,2019-12-01 01:42:44 -0800,2019-12-01 07:40:16 -0800,AssignmentPayment,,A2PEWLBATA6HAA,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33F859I566D6ZDCCI1M9ZZFEVIPBHR
39RZO1LDXQE99WY417H4BRBB5F56FD,2019-12-01 01:42:44 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33F859I566D6ZDCCI1M9ZZFEVIPBHR
3SI6DV2GKVNHJHE03SY3EMWDK2FD0X,2019-12-01 01:42:45 -0800,2019-12-01 06:59:03 -0800,AssignmentPayment,,A3J4QZVB7RJQ0U,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33M4IA01QG1Q1ATGJ2QL208C1U0RX2
3W48CHIXRHWID2ROGXH0QICM86F8L4,2019-12-01 01:42:45 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33M4IA01QG1Q1ATGJ2QL208C1U0RX2
3DOFUFD18OUOFRHEIF2HXAPSH0ZD2H,2019-12-01 01:42:45 -0800,2019-12-01 08:37:17 -0800,AssignmentPayment,,AW1EKO0NBU8XP,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33NF62TLXJ23JMBWCE2NAFEJV4NKJA
3PJ5A1WTINR812U9SAXF3AGBD1F8N6,2019-12-01 01:42:45 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33NF62TLXJ23JMBWCE2NAFEJV4NKJA
3IV352F1K7BISFRXIAR6M2C5NQ13EC,2019-12-01 01:42:45 -0800,2019-12-01 08:07:43 -0800,AssignmentPayment,,A3C3IX16QIPZBB,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33M4IA01QG1Q1ATGJ2QL208C1UYRX0
3CIQ1K61QGLHXXZA8263XABMGUQYZR,2019-12-01 01:42:45 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33M4IA01QG1Q1ATGJ2QL208C1UYRX0
39UZGXMKZY89VCEBWN9ABN9P9II6F3,2019-12-01 01:42:45 -0800,2019-12-01 08:49:49 -0800,AssignmentPayment,,A3OF8TUITB6QX4,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33OOO72IVHLFERVDWVZTO2OKOX5CTU
3PB9K7OYFM9UUR0DBNMGI77VJ8D20N,2019-12-01 01:42:45 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33OOO72IVHLFERVDWVZTO2OKOX5CTU
3SY2EBPET1DBFF3N4X8NSQMM89C1QV,2019-12-01 01:42:45 -0800,2019-12-01 05:21:29 -0800,AssignmentPayment,,A1D24G67HQDIXE,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33M4IA01QG1Q1ATGJ2QL208C1UVXR3
3RJDI6KKFD5WFU6KXS4YSEXANLBXBF,2019-12-01 01:42:45 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33M4IA01QG1Q1ATGJ2QL208C1UVXR3
36UTK6F2T4YNSVI0W1XSNQ1NQXX1SK,2019-12-01 01:42:45 -0800,2019-12-01 06:19:48 -0800,AssignmentPayment,,A12HQ561AI1UVY,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33PPO7FECVFZA5LG2FV0U14TYG1DIE
3NTGWL7OTWTPUR44BOV4N4LAQ6NXDM,2019-12-01 01:42:45 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33PPO7FECVFZA5LG2FV0U14TYG1DIE
3LX64KD7YL8CT0C9CP0MVGXB04ZAWW,2019-12-01 01:42:45 -0800,2019-12-01 06:26:05 -0800,AssignmentPayment,,A2RC5K88YUU7RY,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33NF62TLXJ23JMBWCE2NAFEJV4XJKJ
3OE32K96CNCTNSPAWX54ECNOLUI6HB,2019-12-01 01:42:45 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33NF62TLXJ23JMBWCE2NAFEJV4XJKJ
30XO4ABQII6LW086OVO19VOI7G97CR,2019-12-01 01:42:46 -0800,2019-12-01 07:58:23 -0800,AssignmentPayment,,A1KF93C9NTOP42,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34BBWHLWHABYJBL7JA0QMPTE5W8WI7
3KPJVTUDQV92RH6OEZBNRLU6TFX2XH,2019-12-01 01:42:46 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34BBWHLWHABYJBL7JA0QMPTE5W8WI7
3M5Z501UFVQYI5W1MTL5QPMQ1EVD4D,2019-12-01 01:42:46 -0800,2019-12-01 08:09:32 -0800,AssignmentPayment,,A2CPW3GNPZ7J4B,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34FNN24DCM9QWSLSRRZKIDAPBI0Y5W
3MHPOXNZDDF84N6M8PA77ZL6DGG8P2,2019-12-01 01:42:46 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34FNN24DCM9QWSLSRRZKIDAPBI0Y5W
38YLONI87BHKHY9U85G1LOC6Q0NT3R,2019-12-01 01:42:46 -0800,2019-12-01 08:09:11 -0800,AssignmentPayment,,A322PKD0V62M27,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33PPO7FECVFZA5LG2FV0U14TYG7DIK
3M98Z53979MT4FH106MOFL6GIGOOO4,2019-12-01 01:42:46 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33PPO7FECVFZA5LG2FV0U14TYG7DIK
3PIW9BBFE7RNVDWYMO4U0LAQ4WET5H,2019-12-01 01:42:46 -0800,2019-12-01 06:53:55 -0800,AssignmentPayment,,AO2A12R6EG0KB,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34BBWHLWHABYJBL7JA0QMPTE5WEWID
3KTMVW94XXMWPRUHFJES4Q1GXH6OQC,2019-12-01 01:42:46 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34BBWHLWHABYJBL7JA0QMPTE5WEWID
3WAQ9GYPDM8GCTNOO5HUM5XH06G3GT,2019-12-01 01:42:46 -0800,2019-12-01 05:52:10 -0800,AssignmentPayment,,ALHT37PYQA05D,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33TIN5LC04A9XFN4UHC1UTFRXEK9YZ
3Y8FFERQHGDK7RO7WDZUJN0C99HZ1U,2019-12-01 01:42:46 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33TIN5LC04A9XFN4UHC1UTFRXEK9YZ
3OH3UGADEV6T985HRDXAE8L2PXV6H1,2019-12-01 01:42:46 -0800,2019-12-01 07:46:20 -0800,AssignmentPayment,,A1S1WA8UKBQ131,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33PPO7FECVFZA5LG2FV0U14TYG8DIL
3AHI1RZJ3FG1Q13RQAQU1V0AG6X227,2019-12-01 01:42:46 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,33PPO7FECVFZA5LG2FV0U14TYG8DIL
3MKPGTO6FL98Q3MT352D7VJKHJW8PV,2019-12-01 01:42:46 -0800,2019-12-01 06:58:47 -0800,AssignmentPayment,,A3H629OSA4K43W,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34BBWHLWHABYJBL7JA0QMPTE5WCWIB
3QL7E7H0V4U0YIDI732X0SG6C8M4AD,2019-12-01 01:42:46 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34BBWHLWHABYJBL7JA0QMPTE5WCWIB
39X9PWQNDY0GI579RQIAGDIRBCZAYV,2019-12-01 01:42:46 -0800,2019-12-01 07:07:58 -0800,AssignmentPayment,,AAMJBLQ8NUOTO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34FNN24DCM9QWSLSRRZKIDAPBI75YA
3SSMQDO3A7QPEYK0KX8PQP33YMM6JG,2019-12-01 01:42:46 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34FNN24DCM9QWSLSRRZKIDAPBI75YA
3A02JXF416Z0TYSKKMUWZJOLSSM7EK,2019-12-01 01:42:47 -0800,2019-12-01 06:21:58 -0800,AssignmentPayment,,A211HK32QNTYX1,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34Q075JO1XDUBFOOIWMZNV3ONPR10R
3KS476AS3NDRWC63FHZ8O6AH1FV2ZE,2019-12-01 01:42:47 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34Q075JO1XDUBFOOIWMZNV3ONPR10R
36GKTT81B5TCXS0F5HEKNN64X51D6Y,2019-12-01 01:42:47 -0800,2019-12-01 07:34:54 -0800,AssignmentPayment,,A1EN9IMH5K6QQ6,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34V1S5K3GS17EVDYOYH9B2VYY4R96Z
36VLF3IP1DITG0M1LHEWCULLEY48RU,2019-12-01 01:42:47 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34V1S5K3GS17EVDYOYH9B2VYY4R96Z
303K2IIBOA52IHAHAHJRY5OMV29T7W,2019-12-01 01:42:47 -0800,2019-12-01 05:55:35 -0800,AssignmentPayment,,A3GSIZ2GX4L1Z3,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,352YTHGROVDMEER33MCMRL98LQ54HB
3YPD1RZSX078279U7N3XZQGHF5ROS1,2019-12-01 01:42:47 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,352YTHGROVDMEER33MCMRL98LQ54HB
3OI2WRED0JJOPDK2NZS0FO891P6XWL,2019-12-01 01:42:47 -0800,2019-12-01 07:00:14 -0800,AssignmentPayment,,A2VKACLXTMOQWO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34HJIJKLP5WRWFMN8BTQ6M0HT584VT
39B96NU24UDZPQ0MSADXPMF252RTH7,2019-12-01 01:42:47 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34HJIJKLP5WRWFMN8BTQ6M0HT584VT
3SVMI9PACFKP0E07FD0VQL1H2PZ6J6,2019-12-01 01:42:47 -0800,2019-12-01 07:37:30 -0800,AssignmentPayment,,A3L621AIS65HA0,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34T446B1C0EEYIYMYTBJ4RMFRM8C0I
3JY2CCNCAMCBTFIEUO9IUAX80KT243,2019-12-01 01:42:47 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34T446B1C0EEYIYMYTBJ4RMFRM8C0I
3BJFX6NUQBBVV4O7IYC860E96E46L8,2019-12-01 01:42:47 -0800,2019-12-01 08:24:11 -0800,AssignmentPayment,,A2IA44ARSTBFZ8,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34Z02EIMISDVKZ0XKF69T1MJF8G0TX
339N05UJ6WFP82MSDC2XR8HMWBZ26O,2019-12-01 01:42:47 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34Z02EIMISDVKZ0XKF69T1MJF8G0TX
36YL7ZJW3LCT2G28GX62CQJZI1K8RN,2019-12-01 01:42:47 -0800,2019-12-01 07:17:06 -0800,AssignmentPayment,,A2SVR74CODH7FQ,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34S9DKFK73PUMHRYVRV6CUAB23AYNW
3XHHHLWNZIDORXAGRHYO6N6UCB74CF,2019-12-01 01:42:47 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34S9DKFK73PUMHRYVRV6CUAB23AYNW
32PR2P7W66O6IVF0KMBXC5KH6MH8T0,2019-12-01 01:42:47 -0800,2019-12-01 05:29:35 -0800,AssignmentPayment,,A25FNSFSB048DL,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34V1S5K3GS17EVDYOYH9B2VYY4R69W
37KVW801I663OVUUN84JWB6XXNK4E8,2019-12-01 01:42:47 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,34V1S5K3GS17EVDYOYH9B2VYY4R69W
3OFPNBYSULWYDCOBQHKKZM9X5817G1,2019-12-01 01:42:48 -0800,2019-12-01 07:43:18 -0800,AssignmentPayment,,A318574M8Q965P,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,352YTHGROVDMEER33MCMRL98LQW4H2
38ML1II3O8NJMYHEB64LFMVXUEI311,2019-12-01 01:42:48 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,352YTHGROVDMEER33MCMRL98LQW4H2
3R4D004BEJ8Z16J3YWBI712V30RD8K,2019-12-01 01:42:48 -0800,2019-12-01 05:46:32 -0800,AssignmentPayment,,A29A5E747HD7CS,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3570Y55XZPJOCPAC8NIBMA1E1RLYGL
3OKRM9S9JMY5106USF5V6ZYJU6U91Q,2019-12-01 01:42:48 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3570Y55XZPJOCPAC8NIBMA1E1RLYGL
3OWR9ESE2PS6W0YAPEHBC1FSQSXT98,2019-12-01 01:42:48 -0800,2019-12-01 06:52:41 -0800,AssignmentPayment,,A3EGXFT5MXGKKO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35K3O9HUABDKSKXQX20ZXM9MI0BFEJ
3PV8RFZVICKOHK1YWSYXERY502COUH,2019-12-01 01:42:48 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35K3O9HUABDKSKXQX20ZXM9MI0BFEJ
3V3NJH6TPT6PKTD7NYV737AIES0TBI,2019-12-01 01:42:48 -0800,2019-12-01 08:05:46 -0800,AssignmentPayment,,A3KYQT21GQY4X0,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35K3O9HUABDKSKXQX20ZXM9MI0CEFJ
3KLWRIK7VSZ19OQ3RSDYWFJ2LINOWG,2019-12-01 01:42:48 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35K3O9HUABDKSKXQX20ZXM9MI0CEFJ
3JE4S4R4AKSU8KTJETHX7HAXFJ83IL,2019-12-01 01:42:48 -0800,2019-12-01 05:25:06 -0800,AssignmentPayment,,A3PV8DOZEDR387,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,358010RM5ETIUHAXSMVV3XXFM0BXVZ
34HWZPCEANKGHU2MJHDD7GF97TVZ3M,2019-12-01 01:42:48 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,358010RM5ETIUHAXSMVV3XXFM0BXVZ
38KHQPAHIJ4LVNJPPHBCDN8237X8VG,2019-12-01 01:42:48 -0800,2019-12-01 08:26:40 -0800,AssignmentPayment,,A317RA15E0SZ4P,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35H6S234SA0OD8BML84SZMQWC88564
3LZI0MJPBL3189QLT3U7WER9A3Z4GP,2019-12-01 01:42:48 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35H6S234SA0OD8BML84SZMQWC88564
3W83ZGFC6CZO4KGGPW7XJW8DHH5B0Q,2019-12-01 01:42:48 -0800,2019-12-01 05:29:16 -0800,AssignmentPayment,,A2YWDJ41GY2QTD,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35H6S234SA0OD8BML84SZMQWC88655
3BGF5AMNO3HV9O80NIK264GV2BR6LI,2019-12-01 01:42:48 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35H6S234SA0OD8BML84SZMQWC88655
32T91D2T6L5SQCVG7IN9KQW96WYDIU,2019-12-01 01:42:48 -0800,2019-12-01 08:06:37 -0800,AssignmentPayment,,A2O0KQ1VUVTKMW,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35L9RVQFCOILVCLIIS344P72K3HHUZ
3UT86KDXCT51B3K9FJJEUSDGSQ893I,2019-12-01 01:42:48 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,35L9RVQFCOILVCLIIS344P72K3HHUZ
3BJ36ZR7RJGC93U6G5KNKYMDKLT7IT,2019-12-01 01:42:49 -0800,2019-12-01 08:58:09 -0800,AssignmentPayment,,A15340BRCER2UO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,36DSNE9QZ5YM9DWBA6UGHWVSF94JO0
3EV2LT3RHFUFW1VTYAI43FAUSYW33T,2019-12-01 01:42:49 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,36DSNE9QZ5YM9DWBA6UGHWVSF94JO0
